Year,Ref,Team,Actual Score,Predicted Score
2014,Dave Jackson,Minnesota Wild,4,2.505960729312763
2014,Brad Watson,St. Louis Blues,1,2.9789772727272728
2014,Dave Jackson,St. Louis Blues,1,2.9789772727272728
2014,Justin St. Pierre ,Minnesota Wild,4,2.80609756097561
2014,Kevin Pollock,Minnesota Wild,4,2.80609756097561
2014,Justin St. Pierre ,St. Louis Blues,1,2.4112833763996555
2014,Kevin Pollock,St. Louis Blues,1,2.4112833763996555
2014,Brad Meier,Chicago Blackhawks,4,2.849747474747475
2014,Dan O'Halloran,Chicago Blackhawks,4,2.849747474747475
2014,Brad Meier,Nashville Predators,3,2.6669635516579886
2014,Dan O'Halloran,Nashville Predators,3,2.6669635516579886
2014,Chris Lee,Chicago Blackhawks,4,2.9044031311154597
2014,Kevin Pollock,Chicago Blackhawks,4,2.9044031311154597
2014,Chris Lee,Nashville Predators,6,2.912087912087912
2014,Kevin Pollock,Nashville Predators,6,2.912087912087912
2014,Brad Watson,Chicago Blackhawks,4,2.8525036818851253
2014,Chris Lee,Chicago Blackhawks,4,2.8525036818851253
2014,Brad Watson,Nashville Predators,2,2.804945054945055
2014,Chris Lee,Nashville Predators,2,2.804945054945055
2014,Justin St. Pierre ,Chicago Blackhawks,4,3.0941558441558445
2014,Wes McCauley,Chicago Blackhawks,4,3.0941558441558445
2014,Justin St. Pierre ,Nashville Predators,2,3.3353124999999997
2014,Wes McCauley,Nashville Predators,2,3.3353124999999997
2014,Brian Pochmara,Chicago Blackhawks,4,2.891186440677966
2014,Dan O'Rourke,Chicago Blackhawks,4,2.891186440677966
2014,Brian Pochmara,Nashville Predators,5,2.8777915632754345
2014,Dan O'Rourke,Nashville Predators,5,2.8777915632754345
2014,Dave Jackson,Chicago Blackhawks,4,2.986111111111111
2014,Gord Dwyer,Chicago Blackhawks,4,2.986111111111111
2014,Dave Jackson,Nashville Predators,3,2.4685230024213074
2014,Gord Dwyer,Nashville Predators,3,2.4685230024213074
2014,Dan O'Rourke,Anaheim Ducks,4,2.71412864211105
2014,Mike Leggo,Anaheim Ducks,4,2.71412864211105
2014,Dan O'Rourke,Winnipeg Jets,2,2.867063492063492
2014,Mike Leggo,Winnipeg Jets,2,2.867063492063492
2014,Jean Hebert,Anaheim Ducks,4,2.4517757009345793
2014,Mike Leggo,Anaheim Ducks,4,2.4517757009345793
2014,Jean Hebert,Winnipeg Jets,1,2.9065934065934065
2014,Mike Leggo,Winnipeg Jets,1,2.9065934065934065
2014,Chris Rooney,Anaheim Ducks,4,2.945412064570943
2014,Mike Leggo,Anaheim Ducks,4,2.945412064570943
2014,Chris Rooney,Winnipeg Jets,4,2.7857142857142856
2014,Mike Leggo,Winnipeg Jets,4,2.7857142857142856
2014,Dave Jackson,Anaheim Ducks,4,2.677136525676848
2014,Mike Leggo,Anaheim Ducks,4,2.677136525676848
2014,Dave Jackson,Winnipeg Jets,2,2.791208791208791
2014,Mike Leggo,Winnipeg Jets,2,2.791208791208791
2014,Brad Watson,Calgary Flames,4,2.6004056795131847
2014,Chris Lee,Calgary Flames,4,2.6004056795131847
2014,Brad Watson,Vancouver Canucks,1,2.85650623885918
2014,Chris Lee,Vancouver Canucks,1,2.85650623885918
2014,Dan O'Halloran,Calgary Flames,4,2.7714882943143815
2014,Ian Walsh,Calgary Flames,4,2.7714882943143815
2014,Dan O'Halloran,Vancouver Canucks,4,2.725174449812131
2014,Ian Walsh,Vancouver Canucks,4,2.725174449812131
2014,Eric Furlatt,Calgary Flames,4,2.606417910447761
2014,Gord Dwyer,Calgary Flames,4,2.606417910447761
2014,Eric Furlatt,Vancouver Canucks,2,2.8280152224824358
2014,Gord Dwyer,Vancouver Canucks,2,2.8280152224824358
2014,Brian Pochmara,Calgary Flames,4,2.7484917043740578
2014,Dan O'Rourke,Calgary Flames,4,2.7484917043740578
2014,Brian Pochmara,Vancouver Canucks,1,2.8151563753007216
2014,Dan O'Rourke,Vancouver Canucks,1,2.8151563753007216
2014,Jean Hebert,Calgary Flames,4,2.808531746031746
2014,Marc Joannette,Calgary Flames,4,2.808531746031746
2014,Jean Hebert,Vancouver Canucks,2,2.773366606170599
2014,Marc Joannette,Vancouver Canucks,2,2.773366606170599
2014,Chris Rooney,Calgary Flames,4,2.6748566748566747
2014,Frederick L'Ecuyer,Calgary Flames,4,2.6748566748566747
2014,Chris Rooney,Vancouver Canucks,4,2.5261108566193315
2014,Frederick L'Ecuyer,Vancouver Canucks,4,2.5261108566193315
2014,Eric Furlatt,Montréal Canadiens,4,2.4726120857699807
2014,Gord Dwyer,Montréal Canadiens,4,2.4726120857699807
2014,Eric Furlatt,Tampa Bay Lightning,2,3.080701754385965
2014,Gord Dwyer,Tampa Bay Lightning,2,3.080701754385965
2014,Brad Watson,Montréal Canadiens,4,2.339700996677741
2014,Chris Lee,Montréal Canadiens,4,2.339700996677741
2014,Brad Watson,Tampa Bay Lightning,6,2.804474885844748
2014,Chris Lee,Tampa Bay Lightning,6,2.804474885844748
2014,Francis Charron,Montréal Canadiens,4,2.6365384615384615
2014,Wes McCauley,Montréal Canadiens,4,2.6365384615384615
2014,Francis Charron,Tampa Bay Lightning,2,2.8221674876847294
2014,Wes McCauley,Tampa Bay Lightning,2,2.8221674876847294
2014,Dan O'Rourke,Montréal Canadiens,4,2.6875
2014,Francis Charron,Montréal Canadiens,4,2.6875
2014,Dan O'Rourke,Tampa Bay Lightning,2,2.9418103448275863
2014,Francis Charron,Tampa Bay Lightning,2,2.9418103448275863
2014,Marc Joannette,Montréal Canadiens,4,2.551012145748988
2014,Wes McCauley,Montréal Canadiens,4,2.551012145748988
2014,Marc Joannette,Tampa Bay Lightning,1,2.9839530332681017
2014,Wes McCauley,Tampa Bay Lightning,1,2.9839530332681017
2014,Chris Rooney,Montréal Canadiens,4,2.7886683209263854
2014,Kelly Sutherland,Montréal Canadiens,4,2.7886683209263854
2014,Chris Rooney,Tampa Bay Lightning,4,2.9508986928104575
2014,Kelly Sutherland,Tampa Bay Lightning,4,2.9508986928104575
2014,Chris Rooney,New York Rangers,4,2.6981209150326797
2014,Kelly Sutherland,New York Rangers,4,2.6981209150326797
2014,Chris Rooney,Washington Capitals,2,2.8931372549019607
2014,Kelly Sutherland,Washington Capitals,2,2.8931372549019607
2014,Dan O'Halloran,New York Rangers,4,3.0351085481682496
2014,Dan O'Rourke,New York Rangers,4,3.0351085481682496
2014,Dan O'Halloran,Washington Capitals,2,3.104112176692822
2014,Dan O'Rourke,Washington Capitals,2,3.104112176692822
2014,Brad Watson,New York Rangers,4,2.758348938826467
2014,Marc Joannette,New York Rangers,4,2.758348938826467
2014,Brad Watson,Washington Capitals,1,3.1218434343434343
2014,Marc Joannette,Washington Capitals,1,3.1218434343434343
2014,Brad Watson,New York Rangers,4,2.805473856209151
2014,Eric Furlatt,New York Rangers,4,2.805473856209151
2014,Brad Watson,Washington Capitals,2,3.0697222222222225
2014,Eric Furlatt,Washington Capitals,2,3.0697222222222225
2014,Dan O'Rourke,New York Rangers,4,2.6918719654738354
2014,Wes McCauley,New York Rangers,4,2.6918719654738354
2014,Dan O'Rourke,Washington Capitals,1,2.948198198198198
2014,Wes McCauley,Washington Capitals,1,2.948198198198198
2014,Chris Rooney,New York Rangers,4,2.6981209150326797
2014,Kelly Sutherland,New York Rangers,4,2.6981209150326797
2014,Chris Rooney,Washington Capitals,3,2.8931372549019607
2014,Kelly Sutherland,Washington Capitals,3,2.8931372549019607
2014,Francis Charron,New York Rangers,4,2.6051899907321596
2014,Wes McCauley,New York Rangers,4,2.6051899907321596
2014,Francis Charron,Washington Capitals,1,2.8933333333333335
2014,Wes McCauley,Washington Capitals,1,2.8933333333333335
2014,Brad Watson,Chicago Blackhawks,4,2.700433288510384
2014,Kelly Sutherland,Chicago Blackhawks,4,2.700433288510384
2014,Brad Watson,Minnesota Wild,3,2.6938827098078866
2014,Kelly Sutherland,Minnesota Wild,3,2.6938827098078866
2014,Chris Rooney,Chicago Blackhawks,4,2.9484375
2014,Gord Dwyer,Chicago Blackhawks,4,2.9484375
2014,Chris Rooney,Minnesota Wild,1,2.507456140350877
2014,Gord Dwyer,Minnesota Wild,1,2.507456140350877
2014,Dan O'Halloran,Chicago Blackhawks,4,2.7459339154254403
2014,Dan O'Rourke,Chicago Blackhawks,4,2.7459339154254403
2014,Dan O'Halloran,Minnesota Wild,0,2.639592458579318
2014,Dan O'Rourke,Minnesota Wild,0,2.639592458579318
2014,Chris Lee,Chicago Blackhawks,4,2.8148351648351646
2014,Marc Joannette,Chicago Blackhawks,4,2.8148351648351646
2014,Chris Lee,Minnesota Wild,3,2.5293952967525195
2014,Marc Joannette,Minnesota Wild,3,2.5293952967525195
2014,Francis Charron,Anaheim Ducks,4,2.7875
2014,Marc Joannette,Anaheim Ducks,4,2.7875
2014,Francis Charron,Calgary Flames,1,2.7192460317460316
2014,Marc Joannette,Calgary Flames,1,2.7192460317460316
2014,Francis Charron,Anaheim Ducks,4,2.9042658730158735
2014,Wes McCauley,Anaheim Ducks,4,2.9042658730158735
2014,Francis Charron,Calgary Flames,0,2.777116402116402
2014,Wes McCauley,Calgary Flames,0,2.777116402116402
2014,Chris Rooney,Anaheim Ducks,4,2.9217758985200843
2014,Kelly Sutherland,Anaheim Ducks,4,2.9217758985200843
2014,Chris Rooney,Calgary Flames,4,2.5470219435736676
2014,Kelly Sutherland,Calgary Flames,4,2.5470219435736676
2014,Eric Furlatt,Anaheim Ducks,4,2.498805256869773
2014,Gord Dwyer,Anaheim Ducks,4,2.498805256869773
2014,Eric Furlatt,Calgary Flames,2,2.606417910447761
2014,Gord Dwyer,Calgary Flames,2,2.606417910447761
2014,Brad Watson,Anaheim Ducks,4,2.8307321405912953
2014,Chris Lee,Anaheim Ducks,4,2.8307321405912953
2014,Brad Watson,Calgary Flames,2,2.6004056795131847
2014,Chris Lee,Calgary Flames,2,2.6004056795131847
2014,Dan O'Halloran,New York Rangers,4,2.8613088718510404
2014,Wes McCauley,New York Rangers,4,2.8613088718510404
2014,Dan O'Halloran,Tampa Bay Lightning,1,2.8395962732919253
2014,Wes McCauley,Tampa Bay Lightning,1,2.8395962732919253
2014,Chris Rooney,New York Rangers,4,2.6981209150326797
2014,Kelly Sutherland,New York Rangers,4,2.6981209150326797
2014,Chris Rooney,Tampa Bay Lightning,6,2.9508986928104575
2014,Kelly Sutherland,Tampa Bay Lightning,6,2.9508986928104575
2014,Brad Watson,New York Rangers,4,2.763888888888889
2014,Chris Rooney,New York Rangers,4,2.763888888888889
2014,Brad Watson,Tampa Bay Lightning,6,2.958984689766317
2014,Chris Rooney,Tampa Bay Lightning,6,2.958984689766317
2014,Eric Furlatt,New York Rangers,4,2.682565556343019
2014,Wes McCauley,New York Rangers,4,2.682565556343019
2014,Eric Furlatt,Tampa Bay Lightning,1,2.890225563909775
2014,Wes McCauley,Tampa Bay Lightning,1,2.890225563909775
2014,Dan O'Halloran,New York Rangers,4,2.8085227272727273
2014,Kevin Pollock,New York Rangers,4,2.8085227272727273
2014,Dan O'Halloran,Tampa Bay Lightning,2,2.747313843078461
2014,Kevin Pollock,Tampa Bay Lightning,2,2.747313843078461
2014,Chris Rooney,New York Rangers,4,2.6981209150326797
2014,Kelly Sutherland,New York Rangers,4,2.6981209150326797
2014,Chris Rooney,Tampa Bay Lightning,3,2.9508986928104575
2014,Kelly Sutherland,Tampa Bay Lightning,3,2.9508986928104575
2014,Chris Rooney,New York Rangers,4,2.6409805890227576
2014,Wes McCauley,New York Rangers,4,2.6409805890227576
2014,Chris Rooney,Tampa Bay Lightning,2,2.984033613445378
2014,Wes McCauley,Tampa Bay Lightning,2,2.984033613445378
2014,Brad Watson,Anaheim Ducks,4,2.708514966579483
2014,Gord Dwyer,Anaheim Ducks,4,2.708514966579483
2014,Brad Watson,Chicago Blackhawks,1,2.7703608247422684
2014,Gord Dwyer,Chicago Blackhawks,1,2.7703608247422684
2014,Kevin Pollock,Anaheim Ducks,4,2.720841959972395
2014,Wes McCauley,Anaheim Ducks,4,2.720841959972395
2014,Kevin Pollock,Chicago Blackhawks,3,2.6699875466998755
2014,Wes McCauley,Chicago Blackhawks,3,2.6699875466998755
2014,Dan O'Halloran,Anaheim Ducks,4,2.6319490586932446
2014,Kelly Sutherland,Anaheim Ducks,4,2.6319490586932446
2014,Dan O'Halloran,Chicago Blackhawks,1,2.8298199385155907
2014,Kelly Sutherland,Chicago Blackhawks,1,2.8298199385155907
2014,Chris Rooney,Anaheim Ducks,4,2.9217758985200843
2014,Kelly Sutherland,Anaheim Ducks,4,2.9217758985200843
2014,Chris Rooney,Chicago Blackhawks,5,2.878509963768116
2014,Kelly Sutherland,Chicago Blackhawks,5,2.878509963768116
2014,Brad Watson,Anaheim Ducks,4,2.8234663234663238
2014,Wes McCauley,Anaheim Ducks,4,2.8234663234663238
2014,Brad Watson,Chicago Blackhawks,4,2.618088097469541
2014,Wes McCauley,Chicago Blackhawks,4,2.618088097469541
2014,Eric Furlatt,Anaheim Ducks,4,2.613756613756614
2014,Wes McCauley,Anaheim Ducks,4,2.613756613756614
2014,Eric Furlatt,Chicago Blackhawks,5,2.6411483253588517
2014,Wes McCauley,Chicago Blackhawks,5,2.6411483253588517
2014,Dan O'Halloran,Anaheim Ducks,4,2.6319490586932446
2014,Kelly Sutherland,Anaheim Ducks,4,2.6319490586932446
2014,Dan O'Halloran,Chicago Blackhawks,5,2.8298199385155907
2014,Kelly Sutherland,Chicago Blackhawks,5,2.8298199385155907
2014,Kelly Sutherland,Chicago Blackhawks,4,2.6277997364953887
2014,Wes McCauley,Chicago Blackhawks,4,2.6277997364953887
2014,Kelly Sutherland,Tampa Bay Lightning,1,2.8525793650793654
2014,Wes McCauley,Tampa Bay Lightning,1,2.8525793650793654
2014,Dan O'Halloran,Chicago Blackhawks,4,2.8298199385155907
2014,Kelly Sutherland,Chicago Blackhawks,4,2.8298199385155907
2014,Dan O'Halloran,Tampa Bay Lightning,4,2.806461352657005
2014,Kelly Sutherland,Tampa Bay Lightning,4,2.806461352657005
2014,Dan O'Halloran,Chicago Blackhawks,4,2.7474747474747474
2014,Wes McCauley,Chicago Blackhawks,4,2.7474747474747474
2014,Dan O'Halloran,Tampa Bay Lightning,3,2.8395962732919253
2014,Wes McCauley,Tampa Bay Lightning,3,2.8395962732919253
2014,Kelly Sutherland,Chicago Blackhawks,4,2.6277997364953887
2014,Wes McCauley,Chicago Blackhawks,4,2.6277997364953887
2014,Kelly Sutherland,Tampa Bay Lightning,1,2.8525793650793654
2014,Wes McCauley,Tampa Bay Lightning,1,2.8525793650793654
2014,Kelly Sutherland,Chicago Blackhawks,4,2.6277997364953887
2014,Wes McCauley,Chicago Blackhawks,4,2.6277997364953887
2014,Kelly Sutherland,Tampa Bay Lightning,1,2.8525793650793654
2014,Wes McCauley,Tampa Bay Lightning,1,2.8525793650793654
2014,Dan O'Halloran,Chicago Blackhawks,4,2.8298199385155907
2014,Kelly Sutherland,Chicago Blackhawks,4,2.8298199385155907
2014,Dan O'Halloran,Tampa Bay Lightning,0,2.806461352657005
2014,Kelly Sutherland,Tampa Bay Lightning,0,2.806461352657005
2015,Dave Jackson,Florida Panthers,4,2.455148277767545
2015,Kelly Sutherland,Florida Panthers,4,2.455148277767545
2015,Dave Jackson,New York Islanders,5,2.9519893899204246
2015,Kelly Sutherland,New York Islanders,5,2.9519893899204246
2015,Francis Charron,Florida Panthers,4,2.393500948766603
2015,Wes McCauley,Florida Panthers,4,2.393500948766603
2015,Francis Charron,New York Islanders,1,2.9367816091954024
2015,Wes McCauley,New York Islanders,1,2.9367816091954024
2015,Chris Rooney,Florida Panthers,4,2.4189435336976324
2015,Kelly Sutherland,Florida Panthers,4,2.4189435336976324
2015,Chris Rooney,New York Islanders,4,2.8533771106941836
2015,Kelly Sutherland,New York Islanders,4,2.8533771106941836
2015,Brad Watson,Florida Panthers,4,2.6396103896103904
2015,Frederick L'Ecuyer,Florida Panthers,4,2.6396103896103904
2015,Brad Watson,New York Islanders,1,2.759733237202595
2015,Frederick L'Ecuyer,New York Islanders,1,2.759733237202595
2015,Dan O'Halloran,Florida Panthers,4,2.502914885347843
2015,Ian Walsh,Florida Panthers,4,2.502914885347843
2015,Dan O'Halloran,New York Islanders,2,2.764945652173913
2015,Ian Walsh,New York Islanders,2,2.764945652173913
2015,Dan O'Rourke,Florida Panthers,4,2.685169842584921
2015,Marc Joannette,Florida Panthers,4,2.685169842584921
2015,Dan O'Rourke,New York Islanders,2,2.5845238095238097
2015,Marc Joannette,New York Islanders,2,2.5845238095238097
2015,Francis Charron,Detroit Red Wings,4,2.760752688172043
2015,Wes McCauley,Detroit Red Wings,4,2.760752688172043
2015,Francis Charron,Tampa Bay Lightning,3,2.8221674876847294
2015,Wes McCauley,Tampa Bay Lightning,3,2.8221674876847294
2015,Chris Rooney,Detroit Red Wings,4,3.094117647058823
2015,Graham Skilliter,Detroit Red Wings,4,3.094117647058823
2015,Chris Rooney,Tampa Bay Lightning,5,2.6990712074303405
2015,Graham Skilliter,Tampa Bay Lightning,5,2.6990712074303405
2015,Gord Dwyer,Detroit Red Wings,4,3.040909090909091
2015,Graham Skilliter,Detroit Red Wings,4,3.040909090909091
2015,Gord Dwyer,Tampa Bay Lightning,0,2.7912280701754386
2015,Graham Skilliter,Tampa Bay Lightning,0,2.7912280701754386
2015,Jean Hebert,Detroit Red Wings,4,3.1574025974025974
2015,Tim Peel,Detroit Red Wings,4,3.1574025974025974
2015,Jean Hebert,Tampa Bay Lightning,3,3.068223952539859
2015,Tim Peel,Tampa Bay Lightning,3,3.068223952539859
2015,Jean Hebert,Detroit Red Wings,4,2.9469047619047624
2015,Kevin Pollock,Detroit Red Wings,4,2.9469047619047624
2015,Jean Hebert,Tampa Bay Lightning,1,3.074712643678161
2015,Kevin Pollock,Tampa Bay Lightning,1,3.074712643678161
2015,Dean Morton,Philadelphia Flyers,4,2.850845410628019
2015,Marc Joannette,Philadelphia Flyers,4,2.850845410628019
2015,Dean Morton,Washington Capitals,2,3.2291280148423005
2015,Marc Joannette,Washington Capitals,2,3.2291280148423005
2015,Dave Jackson,Philadelphia Flyers,4,2.777416619559073
2015,Kelly Sutherland,Philadelphia Flyers,4,2.777416619559073
2015,Dave Jackson,Washington Capitals,4,3.103921568627451
2015,Kelly Sutherland,Washington Capitals,4,3.103921568627451
2015,Graham Skilliter,Philadelphia Flyers,4,2.9184587813620073
2015,Kevin Pollock,Philadelphia Flyers,4,2.9184587813620073
2015,Graham Skilliter,Washington Capitals,6,3.203373015873016
2015,Kevin Pollock,Washington Capitals,6,3.203373015873016
2015,Francis Charron,Philadelphia Flyers,4,2.805675146771037
2015,Wes McCauley,Philadelphia Flyers,4,2.805675146771037
2015,Francis Charron,Washington Capitals,1,2.8933333333333335
2015,Wes McCauley,Washington Capitals,1,2.8933333333333335
2015,Frederick L'Ecuyer,Philadelphia Flyers,4,2.95
2015,Gord Dwyer,Philadelphia Flyers,4,2.95
2015,Frederick L'Ecuyer,Washington Capitals,0,2.7421142369991474
2015,Gord Dwyer,Washington Capitals,0,2.7421142369991474
2015,Dan O'Halloran,Philadelphia Flyers,4,2.8917624521072796
2015,Graham Skilliter,Philadelphia Flyers,4,2.8917624521072796
2015,Dan O'Halloran,Washington Capitals,1,3.227342549923195
2015,Graham Skilliter,Washington Capitals,1,3.227342549923195
2015,Jean Hebert,New York Rangers,4,2.751494252873563
2015,Tim Peel,New York Rangers,4,2.751494252873563
2015,Jean Hebert,Pittsburgh Penguins,5,3.273496240601504
2015,Tim Peel,Pittsburgh Penguins,5,3.273496240601504
2015,Ghislain Hebert,New York Rangers,4,2.8612529792305073
2015,Marc Joannette,New York Rangers,4,2.8612529792305073
2015,Ghislain Hebert,Pittsburgh Penguins,2,2.9989791751735404
2015,Marc Joannette,Pittsburgh Penguins,2,2.9989791751735404
2015,Dave Jackson,New York Rangers,4,2.6513413057530704
2015,Kelly Sutherland,New York Rangers,4,2.6513413057530704
2015,Dave Jackson,Pittsburgh Penguins,3,3.0381652661064424
2015,Kelly Sutherland,Pittsburgh Penguins,3,3.0381652661064424
2015,Gord Dwyer,New York Rangers,4,2.7080157364150477
2015,Wes McCauley,New York Rangers,4,2.7080157364150477
2015,Gord Dwyer,Pittsburgh Penguins,5,2.9785714285714286
2015,Wes McCauley,Pittsburgh Penguins,5,2.9785714285714286
2015,Francis Charron,New York Rangers,4,2.6051899907321596
2015,Wes McCauley,New York Rangers,4,2.6051899907321596
2015,Francis Charron,Pittsburgh Penguins,6,3.0185714285714287
2015,Wes McCauley,Pittsburgh Penguins,6,3.0185714285714287
2015,Frederick L'Ecuyer,Dallas Stars,4,2.779166666666667
2015,Ghislain Hebert,Dallas Stars,4,2.779166666666667
2015,Frederick L'Ecuyer,Minnesota Wild,0,2.640679140679141
2015,Ghislain Hebert,Minnesota Wild,0,2.640679140679141
2015,Francis Charron,Dallas Stars,4,3.2007575757575757
2015,Kevin Pollock,Dallas Stars,4,3.2007575757575757
2015,Francis Charron,Minnesota Wild,1,2.6214821763602254
2015,Kevin Pollock,Minnesota Wild,1,2.6214821763602254
2015,Marc Joannette,Dallas Stars,4,3.2823529411764705
2015,Trevor Hanson,Dallas Stars,4,3.2823529411764705
2015,Marc Joannette,Minnesota Wild,5,2.5701754385964914
2015,Trevor Hanson,Minnesota Wild,5,2.5701754385964914
2015,Dan O'Halloran,Dallas Stars,4,2.7141025641025642
2015,Ian Walsh,Dallas Stars,4,2.7141025641025642
2015,Dan O'Halloran,Minnesota Wild,2,2.4518570536828967
2015,Ian Walsh,Minnesota Wild,2,2.4518570536828967
2015,Dan O'Rourke,Dallas Stars,4,2.857862903225807
2015,Graham Skilliter,Dallas Stars,4,2.857862903225807
2015,Dan O'Rourke,Minnesota Wild,5,2.707457627118644
2015,Graham Skilliter,Minnesota Wild,5,2.707457627118644
2015,Eric Furlatt,Dallas Stars,4,2.898863148863149
2015,Gord Dwyer,Dallas Stars,4,2.898863148863149
2015,Eric Furlatt,Minnesota Wild,4,2.787218045112782
2015,Gord Dwyer,Minnesota Wild,4,2.787218045112782
